Raw_Dist,RX_Power,FP_Power,Quality,True_Distance
1.46,-69.47,-74.2,283.64,1.524
1.49,-69.79,-75.07,263.89,1.524
1.47,-69.58,-74.74,277.36,1.524
1.48,-69.69,-75.3,308.75,1.524
1.46,-69.16,-74.05,281.5,1.524
1.46,-69.53,-75.09,233.16,1.524
1.48,-69.79,-75.28,275.46,1.524
1.47,-69.53,-74.61,276.25,1.524
1.47,-69.62,-74.49,275.61,1.524
1.45,-69.68,-74.53,240.59,1.524
1.49,-69.64,-75.38,232.91,1.524
1.45,-69.39,-74.37,274.11,1.524
1.49,-69.86,-75.0,274.0,1.524
1.43,-69.6,-74.17,291.29,1.524
1.49,-69.77,-75.4,269.75,1.524
1.46,-69.77,-74.94,235.87,1.524
1.49,-69.82,-75.18,316.42,1.524
1.49,-70.21,-75.01,276.64,1.524
1.5,-69.91,-76.09,288.37,1.524
1.51,-70.51,-76.39,306.37,1.524
1.51,-70.42,-76.91,231.21,1.524
1.5,-71.13,-77.74,361.35,1.524
1.53,-71.13,-77.83,250.83,1.524
1.53,-71.13,-78.23,296.46,1.524
1.53,-71.08,-78.25,222.68,1.524
1.53,-70.75,-77.38,270.32,1.524
1.51,-70.54,-75.97,236.56,1.524
1.53,-70.02,-75.44,331.25,1.524
1.53,-70.22,-75.17,250.91,1.524
1.53,-69.66,-74.72,278.04,1.524
1.5,-70.11,-75.74,256.11,1.524
1.51,-70.07,-75.8,296.62,1.524
1.51,-69.63,-75.22,312.79,1.524
1.52,-69.69,-75.94,259.54,1.524
1.52,-69.52,-75.1,264.89,1.524
1.51,-69.8,-76.01,263.57,1.524
1.48,-69.42,-74.85,234.66,1.524
1.5,-69.27,-75.32,316.42,1.524
1.5,-69.86,-74.99,300.71,1.524
1.47,-69.74,-74.89,279.29,1.524
1.47,-69.56,-74.77,263.86,1.524
1.45,-70.06,-75.3,236.59,1.524
1.5,-69.83,-75.25,268.14,1.524
1.5,-70.13,-74.79,276.43,1.524
1.49,-70.29,-75.96,262.14,1.524
1.46,-70.08,-75.47,271.21,1.524
1.48,-69.94,-75.77,311.92,1.524
1.49,-69.87,-75.41,246.97,1.524
1.49,-69.75,-75.57,323.83,1.524
1.47,-69.06,-74.96,318.0,1.524
1.46,-69.47,-75.15,329.0,1.524
1.48,-69.41,-75.77,312.21,1.524
1.49,-69.5,-75.39,240.72,1.524
1.5,-69.23,-75.65,271.32,1.524
1.47,-69.93,-75.91,269.04,1.524
1.5,-69.8,-76.3,233.81,1.524
1.47,-70.02,-75.92,267.57,1.524
1.49,-69.94,-76.96,279.12,1.524
1.47,-70.4,-76.78,352.1,1.524
1.48,-69.92,-76.82,288.58,1.524
1.49,-70.13,-76.61,311.92,1.524
1.48,-70.19,-75.95,322.0,1.524
1.46,-70.72,-78.05,289.87,1.524
1.48,-70.34,-76.83,261.25,1.524
1.47,-70.03,-77.48,258.04,1.524
1.47,-70.09,-75.86,327.67,1.524
1.48,-69.85,-77.49,299.58,1.524
1.47,-69.74,-75.7,284.43,1.524
1.48,-69.89,-77.94,279.96,1.524
1.45,-69.71,-76.05,270.46,1.524
1.45,-69.85,-77.46,250.89,1.524
1.46,-69.93,-76.03,265.07,1.524
1.5,-69.95,-77.35,251.54,1.524
1.46,-69.69,-75.69,316.08,1.524
1.48,-69.44,-75.24,234.28,1.524
1.47,-69.52,-74.95,278.64,1.524
1.47,-69.65,-75.14,272.14,1.524
1.47,-69.86,-76.22,305.58,1.524
1.45,-69.46,-75.58,240.06,1.524
1.5,-69.12,-75.8,268.54,1.524
1.47,-69.18,-74.49,279.5,1.524
1.49,-69.26,-75.43,310.17,1.524
1.46,-69.14,-74.75,327.0,1.524
1.47,-69.35,-74.9,320.0,1.524
1.49,-69.6,-76.79,275.43,1.524
1.44,-69.69,-75.6,259.57,1.524
1.49,-69.27,-76.36,266.25,1.524
1.46,-68.9,-74.88,280.93,1.524
1.49,-69.3,-75.51,274.43,1.524
1.47,-69.62,-76.53,261.89,1.524
1.47,-69.49,-76.02,261.64,1.524
1.49,-69.24,-76.69,266.07,1.524
1.45,-69.56,-75.68,275.61,1.524
1.48,-69.59,-77.65,242.93,1.524
1.47,-69.83,-76.28,263.04,1.524
1.49,-69.7,-76.13,267.79,1.524
1.45,-69.35,-75.96,316.42,1.524
1.47,-69.46,-75.87,276.89,1.524
1.48,-69.92,-76.94,304.67,1.524
1.45,-69.34,-75.43,285.5,1.524
1.5,-69.26,-76.64,261.39,1.524
1.48,-69.37,-75.37,329.12,1.524
1.47,-70.1,-76.55,264.64,1.524
1.46,-69.47,-76.1,311.92,1.524
1.48,-69.65,-76.11,267.71,1.524
1.49,-69.27,-76.46,265.64,1.524
1.47,-69.44,-75.44,278.07,1.524
1.49,-69.61,-77.07,247.86,1.524
1.48,-69.77,-75.9,271.57,1.524
1.47,-69.77,-76.0,237.03,1.524
1.46,-69.78,-76.2,259.46,1.524
1.44,-70.05,-75.65,302.71,1.524
1.49,-69.31,-75.2,317.54,1.524
1.44,-69.31,-74.84,280.39,1.524
1.48,-69.35,-74.77,321.46,1.524
1.47,-70.01,-75.29,325.12,1.524
1.46,-69.49,-74.74,275.36,1.524
1.49,-69.42,-75.22,273.96,1.524
1.44,-69.86,-74.75,233.84,1.524
1.48,-69.19,-74.11,280.18,1.524
1.45,-69.68,-74.49,234.25,1.524
1.47,-69.07,-73.9,280.25,1.524
1.46,-69.31,-74.49,243.44,1.524
1.47,-68.96,-73.76,246.97,1.524
1.49,-69.2,-74.34,276.68,1.524
1.48,-69.06,-73.9,248.44,1.524
1.45,-69.15,-73.82,317.79,1.524
1.48,-69.66,-74.4,229.94,1.524
1.47,-69.29,-73.92,273.5,1.524
1.5,-69.02,-73.81,246.03,1.524
1.47,-69.04,-73.53,243.09,1.524
1.47,-68.87,-73.5,276.39,1.524
1.47,-69.83,-75.3,228.5,1.524
1.49,-68.74,-73.42,278.0,1.524
1.47,-69.42,-74.8,202.58,1.524
1.49,-69.09,-74.14,237.22,1.524
1.49,-69.52,-74.0,186.75,1.524
1.48,-69.37,-74.94,274.39,1.524
1.47,-69.24,-73.81,213.83,1.524
1.47,-69.21,-74.46,278.5,1.524
1.48,-69.13,-74.55,273.57,1.524
1.48,-69.78,-74.17,212.97,1.524
1.48,-68.92,-74.81,236.59,1.524
1.47,-68.83,-73.71,247.0,1.524
1.49,-68.67,-73.98,329.04,1.524
1.48,-68.77,-74.09,240.06,1.524
1.47,-69.08,-73.46,238.12,1.524
1.49,-68.98,-74.48,242.44,1.524
1.49,-68.87,-73.76,239.25,1.524
1.48,-69.6,-74.33,225.16,1.524
1.47,-69.62,-75.44,301.29,1.524
1.49,-69.46,-74.42,229.41,1.524
1.47,-69.88,-74.47,182.27,1.524
1.5,-69.01,-74.16,233.09,1.524
1.48,-68.99,-73.43,215.42,1.524
1.49,-69.21,-74.62,241.81,1.524
1.49,-68.92,-74.01,246.72,1.524
1.5,-68.97,-73.25,225.25,1.524
1.48,-69.32,-74.73,236.47,1.524
1.5,-69.01,-73.88,267.43,1.524
1.49,-69.63,-74.07,202.28,1.524
1.49,-69.37,-74.76,234.84,1.524
1.49,-68.94,-73.86,246.87,1.524
1.48,-69.19,-73.64,213.11,1.524
1.49,-69.36,-75.27,236.41,1.524
1.5,-69.45,-73.79,210.47,1.524
1.49,-69.02,-74.13,246.44,1.524
1.47,-68.89,-74.3,241.06,1.524
1.48,-69.52,-73.95,207.64,1.524
1.47,-69.01,-74.2,220.17,1.524
1.49,-69.33,-74.41,204.72,1.524
1.49,-69.29,-74.39,218.61,1.524
1.47,-69.73,-75.18,224.59,1.524
1.49,-69.23,-74.41,232.0,1.524
1.49,-69.16,-73.74,215.03,1.524
1.49,-69.39,-75.37,233.44,1.524
1.49,-68.99,-74.05,211.67,1.524
1.46,-69.27,-74.58,237.22,1.524
1.49,-68.96,-74.09,218.86,1.524
1.48,-69.38,-74.71,204.44,1.524
1.47,-69.58,-74.95,215.83,1.524
1.5,-68.87,-73.89,271.21,1.524
1.49,-69.26,-74.67,206.42,1.524
1.48,-69.28,-75.0,216.67,1.524
1.49,-69.14,-73.8,196.2,1.524
1.49,-69.43,-74.45,215.33,1.524
1.48,-69.35,-75.57,205.31,1.524
1.49,-69.13,-74.04,236.53,1.524
1.49,-69.16,-74.28,210.31,1.524
1.49,-69.09,-74.82,273.71,1.524
1.48,-69.27,-74.31,235.03,1.524
1.51,-69.5,-74.91,206.64,1.524
1.5,-68.96,-73.98,209.22,1.524
1.49,-68.65,-74.05,195.75,1.524
1.49,-69.46,-75.02,227.0,1.524
1.49,-69.01,-74.13,208.28,1.524
1.49,-68.99,-73.97,218.14,1.524
1.48,-69.26,-75.18,244.31,1.524
1.49,-69.1,-74.19,245.12,1.524
1.49,-68.8,-73.88,216.97,1.524
1.5,-69.35,-74.87,230.75,1.524
1.49,-69.43,-74.57,183.12,1.524
1.47,-69.54,-75.2,231.59,1.524
1.5,-69.07,-74.02,235.72,1.524
1.49,-69.12,-73.37,213.97,1.524
1.47,-69.01,-74.27,242.06,1.524
1.49,-69.13,-74.01,232.59,1.524
1.47,-69.0,-73.18,215.94,1.524
1.49,-69.01,-74.34,276.61,1.524
1.48,-68.63,-73.59,237.06,1.524
1.52,-69.31,-74.4,208.94,1.524
1.47,-68.74,-74.52,244.62,1.524
1.47,-69.38,-74.22,209.0,1.524
1.48,-69.59,-73.97,234.84,1.524
1.47,-69.28,-74.99,213.11,1.524
1.47,-69.35,-73.74,234.62,1.524
1.47,-69.49,-75.0,226.91,1.524
1.49,-68.62,-74.23,281.68,1.524
1.51,-68.79,-73.27,220.33,1.524
1.49,-69.41,-74.6,271.64,1.524
1.49,-69.59,-74.3,263.29,1.524
1.5,-69.75,-74.6,262.64,1.524
1.49,-69.46,-74.89,261.32,1.524
1.49,-69.14,-74.25,240.44,1.524
1.5,-69.35,-74.24,324.92,1.524
1.52,-69.06,-74.41,269.5,1.524
1.49,-69.39,-74.88,269.29,1.524
1.5,-69.65,-75.46,278.57,1.524
1.52,-69.84,-75.27,261.46,1.524
1.51,-69.56,-75.48,271.86,1.524
1.54,-69.72,-76.21,272.29,1.524
1.53,-69.78,-76.37,255.86,1.524
1.52,-69.59,-76.27,319.21,1.524
1.54,-70.24,-77.41,260.92,1.524
1.53,-70.13,-77.84,292.25,1.524
1.52,-69.91,-76.94,248.87,1.524
1.54,-70.08,-77.94,229.75,1.524
1.52,-70.08,-78.9,350.9,1.524
1.53,-70.12,-77.98,235.79,1.524
1.53,-70.92,-80.29,237.25,1.524
1.55,-71.22,-80.34,275.46,1.524
1.54,-70.35,-78.56,226.92,1.524
1.53,-71.17,-79.71,221.14,1.524
1.56,-70.31,-77.9,201.04,1.524
1.52,-70.68,-79.04,235.08,1.524
1.52,-71.71,-81.76,250.3,1.524
1.5,-71.47,-78.42,216.0,1.524
1.53,-71.86,-80.27,195.21,1.524
1.54,-71.08,-82.1,210.92,1.524
1.52,-71.14,-78.98,253.15,1.524
1.56,-71.86,-81.82,239.95,1.524
1.55,-71.84,-78.29,228.33,1.524
1.54,-72.26,-79.64,202.79,1.524
1.6,-71.56,-81.64,186.67,1.524
1.87,-72.41,-78.66,264.71,1.524
1.84,-71.32,-79.4,233.08,1.524
1.91,-71.44,-78.6,245.14,1.524
1.8,-72.46,-78.63,291.29,1.524
1.8,-70.85,-75.95,315.96,1.524
1.79,-70.88,-75.59,269.96,1.524
1.8,-70.69,-75.73,273.32,1.524
1.72,-71.03,-75.66,307.17,1.524
1.72,-70.45,-75.29,318.21,1.524
1.68,-70.25,-75.02,266.39,1.524
1.68,-70.74,-75.21,321.21,1.524
1.66,-70.03,-74.5,321.33,1.524
1.64,-70.55,-75.47,273.46,1.524
1.64,-69.77,-73.94,329.71,1.524
1.64,-69.93,-74.5,312.21,1.524
1.65,-69.75,-74.18,257.61,1.524
1.59,-69.88,-74.53,211.28,1.524
1.61,-69.51,-73.59,284.32,1.524
1.59,-69.2,-73.79,326.37,1.524
1.58,-69.37,-73.15,285.57,1.524
1.57,-70.05,-74.49,303.5,1.524
1.56,-69.07,-73.32,281.07,1.524
1.58,-70.02,-73.92,270.0,1.524
1.56,-69.65,-73.74,314.58,1.524
1.55,-69.02,-73.21,284.04,1.524
1.57,-69.13,-73.1,279.04,1.524
1.55,-69.23,-73.17,238.31,1.524
1.54,-69.16,-74.35,240.28,1.524
1.55,-69.62,-73.44,241.0,1.524
1.54,-69.31,-73.1,239.84,1.524
1.51,-68.8,-72.8,217.94,1.524
1.55,-68.72,-72.54,280.43,1.524
1.53,-69.37,-72.87,279.54,1.524
1.51,-69.24,-74.82,242.22,1.524
1.55,-69.08,-72.9,276.68,1.524
1.52,-69.23,-72.81,245.81,1.524
1.5,-69.0,-74.58,236.78,1.524
1.53,-69.11,-72.97,210.69,1.524
1.51,-68.85,-72.49,249.44,1.524
1.51,-69.71,-75.64,225.59,1.524
1.54,-69.28,-72.96,248.41,1.524
1.51,-70.03,-73.78,263.64,1.524
1.49,-69.01,-74.35,246.81,1.524
1.53,-69.87,-73.38,271.71,1.524
1.51,-69.28,-72.93,285.18,1.524
1.51,-69.59,-73.68,234.87,1.524
1.53,-69.16,-72.76,253.56,1.524
1.51,-69.48,-73.19,240.75,1.524
1.52,-69.68,-73.84,277.61,1.524
1.5,-69.91,-73.86,260.32,1.524
1.52,-70.19,-74.36,267.57,1.524
1.51,-69.98,-74.18,224.69,1.524
1.52,-69.81,-73.51,267.75,1.524
1.53,-70.26,-74.23,261.71,1.524
1.54,-69.75,-73.51,243.91,1.524
1.53,-69.9,-73.62,280.86,1.524
1.54,-70.01,-74.01,316.29,1.524
1.52,-70.48,-74.39,307.92,1.524
1.51,-70.36,-73.6,332.71,1.524
1.53,-70.31,-74.16,266.46,1.524
1.51,-70.35,-74.06,282.54,1.524
1.52,-70.56,-74.24,261.14,1.524
1.53,-70.5,-74.24,272.61,1.524
1.54,-70.5,-73.95,390.25,1.524
1.52,-70.62,-74.23,238.09,1.524
1.54,-70.82,-74.54,277.07,1.524
1.51,-70.69,-74.38,260.57,1.524
1.53,-70.78,-74.48,309.46,1.524
1.56,-70.41,-74.6,277.71,1.524
1.52,-70.89,-74.12,223.64,1.524
1.53,-70.81,-74.53,318.0,1.524
1.55,-70.45,-74.34,286.93,1.524
1.56,-70.49,-73.9,279.71,1.524
1.54,-71.25,-75.0,265.68,1.524
1.53,-70.66,-74.5,280.64,1.524
1.54,-70.73,-74.29,326.12,1.524
1.53,-71.1,-74.49,289.82,1.524
1.55,-71.79,-76.02,265.82,1.524
1.53,-71.65,-75.45,390.05,1.524
1.54,-72.17,-76.17,371.8,1.524
1.53,-72.28,-76.83,297.25,1.524
1.56,-72.5,-77.24,303.25,1.524
1.57,-73.03,-79.09,263.35,1.524
1.55,-73.29,-78.54,273.17,1.524
1.55,-73.54,-79.3,291.04,1.524
1.57,-73.4,-79.84,258.45,1.524
1.54,-73.11,-79.11,276.17,1.524
1.57,-73.46,-79.31,348.85,1.524
1.56,-73.38,-79.25,283.45,1.524
1.55,-74.15,-80.63,265.67,1.524
1.57,-73.66,-78.47,306.67,1.524
1.55,-73.34,-78.83,319.55,1.524
1.57,-73.25,-78.76,249.54,1.524
1.56,-73.58,-78.59,308.5,1.524
1.54,-73.82,-79.19,287.5,1.524
1.54,-73.55,-79.23,279.17,1.524
1.58,-73.46,-78.53,357.65,1.524
1.56,-74.07,-79.67,203.04,1.524
1.56,-73.58,-79.46,349.4,1.524
1.58,-74.12,-80.36,230.25,1.524
1.54,-73.7,-80.08,255.12,1.524
1.56,-74.57,-80.79,265.54,1.524
1.58,-74.27,-82.13,163.83,1.524
1.55,-74.42,-82.92,248.05,1.524
1.55,-73.39,-81.34,316.0,1.524
1.58,-73.81,-82.02,198.65,1.524
1.55,-72.03,-79.66,247.17,1.524
1.56,-71.39,-78.29,350.9,1.524
1.6,-71.29,-77.63,309.04,1.524
1.58,-70.16,-76.75,257.04,1.524
1.58,-70.15,-75.79,391.65,1.524
1.58,-70.03,-75.69,356.5,1.524
1.53,-69.42,-75.37,320.29,1.524
1.56,-69.39,-74.98,377.1,1.524
1.54,-69.55,-74.86,316.37,1.524
1.56,-69.02,-74.54,316.96,1.524
1.55,-69.68,-75.72,272.89,1.524
1.52,-69.59,-74.7,205.72,1.524
1.55,-69.63,-75.11,261.57,1.524
1.55,-69.83,-75.61,312.67,1.524
1.53,-68.96,-74.49,283.79,1.524
1.52,-69.08,-74.52,276.04,1.524
1.55,-69.35,-75.11,322.33,1.524
1.55,-69.22,-75.62,316.83,1.524
1.54,-68.87,-74.47,291.64,1.524
1.54,-68.55,-74.35,319.42,1.524
1.53,-69.82,-75.64,255.29,1.524
1.55,-68.89,-75.45,310.29,1.524
1.53,-69.48,-75.1,267.68,1.524
1.55,-69.46,-75.36,309.79,1.524
1.53,-68.64,-74.66,323.96,1.524
1.52,-68.93,-74.42,332.04,1.524
1.54,-69.35,-75.16,270.64,1.524
1.53,-68.69,-74.72,274.75,1.524
1.54,-69.77,-75.63,264.54,1.524
1.53,-69.71,-75.62,270.68,1.524
1.54,-69.54,-75.41,267.96,1.524
1.55,-69.83,-76.59,358.55,1.524
1.51,-68.71,-74.54,316.75,1.524
1.53,-68.85,-74.68,275.96,1.524
1.54,-69.14,-75.0,319.17,1.524
1.53,-69.37,-75.88,312.08,1.524
1.53,-68.64,-74.55,315.58,1.524
1.53,-68.89,-74.73,276.93,1.524
1.53,-69.87,-76.79,261.14,1.524
1.5,-69.49,-74.9,319.5,1.524
1.53,-69.43,-75.65,303.71,1.524
1.53,-70.1,-77.46,282.58,1.524
1.54,-68.75,-74.84,279.46,1.524
1.53,-69.14,-75.0,282.61,1.524
1.56,-69.87,-76.08,265.75,1.524
1.55,-69.25,-75.82,266.61,1.524
1.53,-69.69,-75.2,320.58,1.524
1.52,-68.72,-74.87,333.79,1.524
1.53,-69.42,-75.75,268.96,1.524
1.55,-69.05,-76.04,319.54,1.524
1.52,-68.99,-75.1,271.39,1.524
1.53,-68.9,-75.24,241.47,1.524
1.56,-70.17,-77.45,292.0,1.524
1.55,-69.39,-75.73,308.29,1.524
1.54,-69.5,-75.74,312.37,1.524
1.55,-70.14,-77.96,248.18,1.524
1.55,-69.64,-76.66,308.42,1.524
1.53,-69.54,-75.24,322.37,1.524
1.54,-69.46,-75.76,236.19,1.524
1.56,-69.25,-76.56,307.42,1.524
1.55,-70.1,-76.19,300.67,1.524
1.53,-70.22,-76.61,266.04,1.524
1.54,-69.1,-75.46,282.86,1.524
1.55,-69.57,-75.88,327.62,1.524
1.54,-69.37,-75.42,327.21,1.524
1.56,-69.33,-75.5,282.82,1.524
1.55,-70.7,-77.79,288.46,1.524
1.54,-70.37,-77.04,311.96,1.524
1.55,-69.99,-75.78,272.04,1.524
1.55,-70.09,-77.42,290.12,1.524
1.56,-69.91,-76.28,314.54,1.524
1.57,-69.56,-75.94,391.0,1.524
1.57,-69.64,-75.87,266.07,1.524
1.55,-69.72,-76.92,367.35,1.524
1.54,-70.21,-76.57,305.04,1.524
1.56,-70.35,-76.48,321.79,1.524
1.55,-70.48,-77.79,276.25,1.524
1.56,-69.62,-76.66,319.58,1.524
1.55,-70.52,-76.64,310.46,1.524
1.56,-69.82,-75.94,317.21,1.524
1.55,-69.59,-76.83,264.36,1.524
1.55,-69.85,-75.78,326.92,1.524
1.54,-70.29,-76.08,278.0,1.524
1.54,-69.74,-75.36,277.54,1.524
1.56,-69.94,-76.49,310.0,1.524
1.53,-70.27,-75.86,278.75,1.524
1.54,-70.26,-76.08,321.75,1.524
1.54,-70.49,-77.61,353.15,1.524
1.58,-69.93,-76.01,272.54,1.524
1.56,-69.6,-75.35,319.0,1.524
1.54,-70.28,-76.42,264.54,1.524
1.56,-70.12,-76.94,303.71,1.524
1.56,-69.78,-75.54,277.07,1.524
1.56,-69.62,-75.04,325.75,1.524
1.55,-69.77,-75.75,263.82,1.524
1.54,-69.62,-75.15,243.12,1.524
1.54,-69.71,-75.05,319.83,1.524
1.55,-69.99,-75.5,274.07,1.524
1.56,-70.08,-76.34,371.3,1.524
1.53,-70.1,-75.8,265.54,1.524
1.53,-69.73,-75.19,305.17,1.524
1.53,-69.94,-75.37,392.45,1.524
1.54,-69.76,-75.46,306.87,1.524
1.54,-69.79,-75.53,241.06,1.524
1.55,-69.99,-75.28,281.64,1.524
1.57,-69.66,-75.14,273.5,1.524
1.56,-69.57,-75.92,316.96,1.524
1.54,-69.85,-75.3,232.87,1.524
1.56,-70.14,-75.53,320.25,1.524
1.54,-69.7,-75.12,272.64,1.524
1.57,-70.31,-76.34,270.04,1.524
1.53,-69.58,-74.88,247.06,1.524
1.56,-70.4,-75.89,257.54,1.524
1.55,-70.07,-75.72,228.03,1.524
1.54,-69.74,-75.92,308.92,1.524
1.54,-69.56,-74.74,315.17,1.524
1.53,-69.42,-74.87,324.62,1.524
1.53,-70.36,-75.7,321.83,1.524
1.54,-70.54,-76.75,256.79,1.524
1.52,-70.02,-75.28,308.46,1.524
1.55,-69.38,-74.76,277.93,1.524
1.56,-69.64,-74.96,332.67,1.524
1.55,-69.71,-75.26,318.33,1.524
1.55,-69.63,-74.55,335.79,1.524
1.56,-69.63,-74.78,321.92,1.524
1.54,-70.19,-75.75,366.9,1.524
1.54,-69.55,-75.16,279.32,1.524
1.53,-70.06,-75.1,310.62,1.524
1.54,-69.5,-74.71,274.5,1.524
1.53,-69.47,-74.67,334.5,1.524
1.56,-69.95,-75.35,303.33,1.524
1.51,-69.66,-74.64,313.75,1.524
1.53,-69.88,-75.28,269.96,1.524
1.53,-69.4,-75.03,272.18,1.524
1.54,-69.42,-74.75,284.89,1.524
1.5,-69.8,-75.16,306.42,1.524
1.53,-69.57,-75.13,265.57,1.524
1.53,-69.92,-75.63,233.03,1.524
1.55,-69.83,-75.43,282.89,1.524
1.53,-69.59,-74.56,278.14,1.524
1.54,-69.64,-74.76,279.93,1.524
1.55,-70.09,-75.79,259.25,1.524
1.54,-69.63,-74.8,323.46,1.524
1.53,-69.71,-74.61,280.57,1.524
1.53,-69.44,-74.52,245.19,1.524
1.53,-69.46,-74.78,319.0,1.524
1.53,-69.52,-75.03,276.21,1.524
1.53,-69.64,-74.51,278.46,1.524
1.52,-69.91,-74.89,312.42,1.524
1.55,-69.71,-74.92,270.18,1.524
1.53,-69.59,-74.49,277.32,1.524
1.53,-69.84,-74.65,267.54,1.524
1.53,-69.21,-74.13,336.58,1.524
1.53,-69.38,-74.46,238.31,1.524
1.53,-69.49,-74.67,279.11,1.524
1.51,-69.51,-74.02,319.54,1.524
1.52,-69.23,-73.96,242.34,1.524
1.52,-69.44,-74.31,324.29,1.524
1.53,-69.28,-74.67,315.37,1.524
1.53,-69.89,-74.68,266.89,1.524
1.51,-70.0,-74.37,236.53,1.524
1.54,-69.99,-74.56,270.68,1.524
1.54,-69.72,-74.72,309.08,1.524
1.54,-69.75,-74.52,264.93,1.524
1.52,-69.95,-74.51,268.71,1.524
1.53,-70.3,-74.82,231.69,1.524
1.55,-69.55,-74.48,324.75,1.524
1.51,-69.79,-74.52,269.61,1.524
1.54,-69.42,-73.76,330.21,1.524
1.53,-70.0,-74.51,244.44,1.524
1.55,-70.51,-75.11,297.5,1.524
1.54,-70.23,-75.63,265.07,1.524
1.51,-70.16,-74.41,265.89,1.524
1.53,-69.68,-74.26,331.33,1.524
1.53,-70.15,-75.04,298.37,1.524
1.54,-70.13,-74.8,327.87,1.524
1.55,-70.04,-75.07,315.75,1.524
1.53,-70.13,-74.52,264.14,1.524
1.53,-70.31,-75.1,261.71,1.524
1.54,-69.83,-74.5,280.5,1.524
1.54,-70.68,-76.11,250.54,1.524
1.54,-69.95,-74.48,324.0,1.524
1.53,-69.85,-74.48,395.55,1.524
1.54,-70.58,-75.18,319.92,1.524
1.57,-70.51,-75.47,323.29,1.524
1.55,-70.48,-75.14,314.5,1.524
1.54,-70.28,-75.1,320.17,1.524
1.56,-70.42,-74.87,329.58,1.524
1.57,-71.26,-75.91,309.12,1.524
1.56,-70.89,-76.72,299.5,1.524
1.56,-70.62,-75.43,331.92,1.524
1.56,-70.96,-75.56,337.17,1.524
1.58,-71.01,-75.8,373.65,1.524
1.56,-72.05,-77.83,333.05,1.524
1.59,-71.26,-76.23,381.35,1.524
1.57,-71.74,-76.82,322.46,1.524
1.57,-71.04,-75.86,326.21,1.524
1.57,-71.56,-77.62,328.6,1.524
1.58,-71.48,-77.07,260.89,1.524
1.6,-71.82,-76.88,308.33,1.524
1.58,-72.13,-76.96,370.65,1.524
1.6,-71.75,-76.51,316.0,1.524
1.57,-71.74,-77.68,283.17,1.524
1.6,-72.03,-77.32,365.3,1.524
1.58,-72.93,-77.97,307.25,1.524
1.61,-72.26,-78.48,245.75,1.524
1.61,-73.25,-79.12,267.83,1.524
1.63,-73.0,-78.75,284.83,1.524
1.63,-73.6,-79.13,355.35,1.524
1.63,-74.08,-80.81,237.65,1.524
1.63,-75.15,-81.91,215.42,1.524
1.64,-75.1,-81.95,299.8,1.524
1.65,-75.92,-82.29,253.96,1.524
1.66,-75.9,-83.19,155.25,1.524
1.63,-76.03,-83.15,241.6,1.524
1.64,-76.27,-83.17,233.96,1.524
1.67,-76.9,-83.7,233.58,1.524
1.65,-77.14,-84.83,153.42,1.524
1.66,-76.91,-84.1,204.83,1.524
1.69,-76.4,-82.36,245.83,1.524
1.7,-76.78,-82.9,210.57,1.524
1.68,-75.5,-81.49,235.15,1.524
1.67,-74.99,-80.49,288.8,1.524
1.68,-74.89,-79.94,272.87,1.524
1.69,-74.3,-78.63,297.58,1.524
1.7,-74.09,-78.02,310.08,1.524
1.67,-73.54,-78.64,253.08,1.524
1.67,-74.07,-78.87,274.42,1.524
1.64,-72.97,-76.99,317.79,1.524
1.66,-72.31,-76.18,324.62,1.524
1.67,-72.42,-75.98,267.54,1.524
1.64,-72.47,-77.1,256.0,1.524
1.62,-72.54,-76.7,304.62,1.524
1.62,-72.49,-76.02,284.79,1.524
1.64,-72.49,-76.26,314.29,1.524
1.65,-72.63,-77.77,246.61,1.524
1.6,-72.29,-75.85,312.25,1.524
1.62,-72.53,-76.01,283.32,1.524
1.64,-73.12,-76.58,256.75,1.524
1.66,-72.23,-76.1,385.9,1.524
1.64,-72.66,-77.45,256.36,1.524
1.62,-72.74,-76.82,261.96,1.524
1.62,-72.12,-75.42,281.61,1.524
1.66,-72.24,-75.61,316.08,1.524
1.66,-72.22,-77.04,297.21,1.524
1.65,-73.58,-77.91,292.29,1.524
1.6,-72.06,-75.72,275.07,1.524
1.62,-72.16,-75.68,323.71,1.524
1.64,-72.45,-76.19,264.86,1.524
1.64,-73.36,-77.93,206.87,1.524
1.63,-72.58,-77.1,226.16,1.524
1.61,-72.04,-75.77,307.37,1.524
1.63,-73.34,-77.1,262.0,1.524
1.63,-72.14,-75.52,324.08,1.524
1.67,-72.53,-76.36,266.32,1.524
1.65,-72.33,-77.3,290.75,1.524
1.64,-73.75,-78.41,291.5,1.524
1.63,-72.61,-76.58,262.04,1.524
1.64,-72.8,-76.78,307.21,1.524
1.65,-72.79,-76.7,302.67,1.524
1.68,-73.22,-78.74,226.54,1.524
1.63,-73.32,-78.23,281.67,1.524
1.64,-72.87,-76.75,315.87,1.524
1.65,-73.57,-77.4,378.7,1.524
1.68,-73.74,-77.65,298.58,1.524
1.67,-73.38,-78.33,262.42,1.524
1.69,-73.34,-77.62,255.0,1.524
1.66,-74.2,-78.85,286.71,1.524
1.67,-74.31,-78.68,290.67,1.524
1.66,-73.3,-77.37,261.71,1.524
1.67,-74.17,-79.74,230.96,1.524
1.67,-73.95,-78.91,238.79,1.524
1.66,-74.16,-78.84,287.33,1.524
1.67,-73.58,-77.96,302.42,1.524
1.64,-73.34,-77.53,300.54,1.524
